"DateAndTime","BLOCK_1_INV_1","BLOCK_1_INV_2","BLOCK_2_INV_1","BLOCK_2_INV_2","BLOCK_3_INV_1","BLOCK_3_INV_2","BLOCK_4_INV_1","BLOCK_4_INV_2","BLOCK_5_INV_1","BLOCK_5_INV_2","BLOCK_6_INV_1","BLOCK_6_INV_2","BLOCK_7_INV_1","BLOCK_7_INV_2","BLOCK_8_INV_1","BLOCK_8_INV_2","BLOCK_9_INV_1","BLOCK_9_INV_2","BLOCK_10_INV_1","BLOCK_10_INV_2","Block1_MFM_Exp","Block2_MFM_Exp","Block3_MFM_Exp","Block4_MFM_Exp","Block5_MFM_Exp","Block6_MFM_Exp","Block7_MFM_Exp","Block8_MFM_Exp","Block9_MFM_Exp","Block10_MFM_Exp","Irr_Hz","Irr_Tilt","Irr_Tracker1","Irr_Tracker2","Sesional_PR","Tracker_PR","Total_PR","CUF","Sesional_Gen","Tracker_Gen","Inv","OG_11KV","OG_132KV_T","OG_132KV_A","Loss","Plant_Start_Tm","Plant_Stop_Tm","Plant_UP_Tm","Plant_Dwn_Tm","BLOCK_1_INV_1_Tm","BLOCK_1_INV_2_Tm","BLOCK_2_INV_1_Tm","BLOCK_2_INV_2_Tm","BLOCK_3_INV_1_Tm","BLOCK_3_INV_2_Tm","BLOCK_4_INV_1_Tm","BLOCK_4_INV_2_Tm","BLOCK_5_INV_1_Tm","BLOCK_5_INV_2_Tm","BLOCK_6_INV_1_Tm","BLOCK_6_INV_2_Tm","BLOCK_7_INV_1_Tm","BLOCK_7_INV_2_Tm","BLOCK_8_INV_1_Tm","BLOCK_8_INV_2_Tm","BLOCK_9_INV_1_Tm","BLOCK_9_INV_2_Tm","BLOCK_10_INV_1_Tm","BLOCK_10_INV_2_Tm"
2019-08-03 23:50:48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,2.56,12.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,"0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-03 23:51:14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,2.56,12.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,"0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-04 23:50:48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.87,4.71,12.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,"0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-04 23:51:18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.87,4.71,12.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,"0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-05 23:50:21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.81,3.67,12.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,"0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-05 23:50:50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.81,3.67,12.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,"0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-06 23:50:26,0.00,0.00,700.10,894.60,0.00,0.00,0.00,0.00,253.70,301.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2376.00,1584.80,20831.08,21594.52,22531.81,22278.05,22370.85,20634.03,20431.26,20598.51,19567.24,20716.04,3.73,3.59,10.38,0.00,20083.93,21491.06,23246.10,13161.05,88012.49,101947.98,6.11,213208.94,0.00,5.60,97.55,"0:0","0:0","0:0","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49"
2019-08-06 23:50:52,0.00,0.00,700.10,894.60,0.00,0.00,0.00,0.00,253.70,301.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2376.00,1584.80,20831.08,21594.52,22531.81,22278.05,22370.85,20634.03,20431.26,20598.51,19567.24,20716.04,3.73,3.59,10.38,0.00,20083.93,21491.06,23246.10,13161.05,88012.49,101947.98,6.11,213208.94,0.00,5.60,97.55,"0:0","0:0","0:0","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49","6:49"
2019-08-07 23:50:47,7612.20,3178.90,7494.60,6885.70,2871.50,3865.60,4584.50,3357.50,6118.90,6346.40,6301.10,6511.90,5573.80,6334.50,5778.90,6554.20,5385.90,5059.90,9521.10,9322.00,10.78,14.21,6.71,7.95,12.29,12.81,11.88,12.31,10.42,18.57,3.10,2.98,3.14,3.22,66.25,50.94,59.46,7.30,45.22,72.88,118.66,118.21,207654.39,117.01,42.74,"7:19","18:47","10:33","0:0","1:4","1:13","0:0","0:0","1:50","1:56","2:9","2:16","0:45","0:12","2:35","2:29","3:45","2:56","3:19","3:14","3:36","3:41","0:0","2:15"
2019-08-08 23:50:52,5422.20,3231.60,5160.20,5121.40,2354.00,2979.10,3672.80,2769.10,4400.40,4318.70,5732.90,5780.00,3327.30,6165.40,6221.40,6910.70,6265.10,5584.90,6758.60,6898.80,8.58,10.29,5.28,6.43,8.69,11.53,12.43,13.15,11.85,13.66,2.11,2.01,1.93,2.12,91.05,56.87,76.07,6.31,34.14,67.75,99.08,102.27,100.62,100.77,29.53,"6:16","0:0","12:9","0:0","0:0","0:1","0:0","0:0","0:0","0:0","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:30","0:0","0:0"
2019-08-09 23:50:55,11560.90,9620.00,12003.00,10795.00,11330.00,10224.30,10047.70,9527.90,11851.30,10671.20,11241.60,11527.80,10078.50,11569.60,11333.10,12223.30,11275.10,10836.50,12372.90,12625.00,21.17,22.83,21.58,19.65,22.51,22.78,21.62,23.54,22.08,24.96,4.09,3.91,4.31,4.10,87.00,83.09,85.53,13.79,96.91,125.77,222.71,223.41,220.14,220.24,18.49,"6:16","18:54","12:14","0:0","0:0","0:1","0:1","0:0","0:7","0:12","0:3","0:2","0:0","0:2","0:3","0:1","0:1","0:2","0:1","0:0","0:1","0:1","0:0","0:0"
2019-08-10 23:50:58,18982.40,17936.50,19125.50,14295.60,19066.40,15549.10,13034.00,12972.10,18936.70,18741.10,15824.50,16322.40,12060.80,16357.90,15748.60,16531.60,15542.90,15574.60,16320.70,16635.80,36.87,33.42,34.58,26.10,37.58,32.10,28.34,32.20,31.01,32.88,5.78,5.63,6.89,5.76,82.05,91.84,86.69,20.13,154.26,170.82,325.56,326.06,321.28,321.63,15.66,"6:11","18:56","12:27","0:0","0:0","0:0","0:0","0:18","0:0","0:30","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:43","0:0","0:0"
2019-08-11 23:51:03,20038.70,19584.40,20125.70,16416.30,20128.50,18530.40,19562.30,19356.10,20268.60,20050.00,16435.40,16861.90,16512.00,16896.80,16449.40,17085.50,16426.90,16630.90,16958.80,17231.90,39.51,36.49,38.55,38.85,40.15,33.19,33.20,33.39,32.88,34.07,6.36,6.26,7.68,6.32,79.21,94.99,86.48,22.30,177.19,183.15,361.55,361.30,355.89,356.24,14.86,"6:11","19:2","12:26","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-12 23:51:05,16454.80,15782.10,16460.70,14183.40,16354.20,15262.00,16187.40,16175.00,16243.50,16105.20,14292.50,14694.90,14401.50,14735.40,14325.40,14985.70,14164.60,14497.30,14174.60,14390.40,32.15,30.62,31.55,32.33,32.24,28.93,28.99,29.22,28.55,28.49,5.36,5.25,6.12,5.38,81.63,92.48,86.71,18.76,144.75,158.35,303.87,303.94,299.44,299.63,15.02,"6:12","19:1","12:25","0:0","0:0","0:0","0:0","0:17","0:1","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-13 23:51:10,11341.00,11121.40,11337.10,10919.30,11259.10,10778.80,11321.70,11215.50,11193.50,11062.30,11148.30,11472.00,11042.00,11410.40,10982.20,11520.20,10818.30,11066.40,11529.30,11716.30,22.43,22.27,22.03,22.56,22.22,22.60,22.38,22.47,21.84,23.20,3.94,3.82,4.01,3.99,87.49,88.37,88.14,13.87,100.57,123.41,224.25,224.64,221.30,221.62,14.68,"6:14","18:51","12:19","0:0","0:0","0:0","0:0","0:10","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-14 23:51:12,15215.30,14537.80,15464.90,13775.20,15343.10,14409.30,14932.90,14747.30,15164.30,15026.50,13788.60,14274.60,13717.90,14182.60,13619.60,14268.60,13170.90,13485.20,14107.00,14385.70,29.69,29.24,29.72,29.69,30.13,28.03,27.78,27.83,26.58,28.43,4.98,4.82,5.48,4.96,85.51,93.67,89.40,17.78,134.71,152.42,287.62,287.95,278.90,283.87,13.51,"6:17","18:50","12:12","0:0","0:0","0:0","0:0","0:38","0:0","0:0","0:0","0:9","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-15 23:51:15,14838.70,14384.60,15150.30,13303.60,15100.00,14097.90,14329.70,14474.10,15055.00,14937.40,13101.40,13549.00,13027.20,13439.30,12952.30,13581.50,12655.90,12922.70,13702.90,13990.50,29.19,28.46,29.18,28.83,29.94,26.63,26.38,26.49,25.52,27.64,4.73,4.60,5.46,4.77,85.86,96.44,90.85,17.23,132.28,145.97,278.59,279.07,274.93,275.25,11.77,"6:17","18:43","12:7","0:0","0:0","0:0","0:0","0:27","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-16 23:51:18,16449.30,15720.70,16440.80,14144.80,16331.00,15566.40,16252.20,16264.50,16114.30,15938.10,14235.40,14580.50,14309.60,14714.90,14175.70,14799.50,14097.80,14268.90,14321.30,14593.10,32.07,30.58,31.86,32.51,31.98,28.78,28.91,28.91,28.28,28.85,5.37,5.29,6.06,5.39,80.81,91.90,85.99,18.74,144.86,157.89,303.32,303.58,299.09,299.38,15.41,"6:10","18:54","12:24","0:0","0:0","0:0","0:0","0:19","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-17 23:50:23,18889.40,18237.50,19038.20,15812.60,19155.30,17835.50,18980.80,18942.10,18897.30,18640.10,15930.30,16241.90,15945.20,16353.10,15795.80,16393.90,15121.20,15694.90,16061.50,16361.40,37.00,34.82,36.90,37.88,37.42,32.10,32.13,32.08,30.69,32.32,6.09,6.01,7.33,6.06,78.90,93.94,85.84,21.25,168.23,175.13,344.33,344.29,339.15,339.50,15.24,"6:12","18:57","12:26","0:0","0:0","0:0","0:0","0:31","0:0","0:45","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-18 23:50:26,16562.90,16297.80,16638.40,13290.60,16602.30,15855.00,16480.90,16405.40,16591.50,16458.20,14274.10,14588.10,14245.60,14609.40,14101.40,14608.40,13454.90,13948.00,14627.60,14875.60,32.75,29.90,32.38,32.85,32.94,28.80,28.71,28.62,27.31,29.41,5.34,5.31,6.29,5.52,79.65,93.30,85.97,18.80,147.56,156.14,304.52,304.50,299.92,300.26,14.60,"6:10","18:53","12:7","0:0","0:0","0:0","0:0","0:24","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-19 23:50:30,21867.10,21017.10,21975.00,17475.30,21792.20,20496.00,21180.50,20467.60,21831.80,21616.90,16832.80,17159.50,16214.90,16685.60,16142.60,16768.30,15812.50,16091.00,17582.40,17747.70,42.69,39.37,42.13,41.55,43.25,33.90,32.72,32.79,31.77,35.19,6.88,6.85,8.37,6.13,72.69,93.91,82.37,23.23,191.60,183.84,376.76,376.38,370.74,371.12,18.01,"6:11","18:56","12:26","0:0","0:0","0:0","0:0","0:41","0:0","0:20","0:0","0:33","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-20 23:50:31,18896.10,18355.70,19096.50,16868.90,18878.70,17707.50,18436.10,18185.50,18896.10,18731.90,16559.00,17091.00,16493.00,16925.50,16334.70,16927.00,15751.70,16264.50,17083.80,17308.90,37.09,35.90,36.49,36.56,37.48,33.54,33.21,33.12,31.86,34.26,6.34,6.24,7.00,6.09,79.36,89.69,84.19,21.63,166.72,182.85,350.79,350.46,345.17,345.50,17.07,"6:18","18:57","12:9","0:0","0:0","0:0","0:0","0:5","0:0","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-21 23:50:35,10544.40,9987.90,10874.40,10405.80,11044.20,10452.10,11017.60,11071.10,10597.90,10495.40,11060.70,11507.60,11192.00,11523.10,11153.70,11720.00,11117.50,11245.80,10245.40,10460.40,20.48,21.30,21.49,22.11,21.07,22.56,22.63,22.83,22.30,20.70,3.58,3.47,3.83,3.93,94.84,92.97,94.27,13.46,96.03,121.41,217.72,218.05,214.83,215.01,8.85,"6:9","18:42","12:9","0:0","0:0","0:0","0:0","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-22 23:50:39,16266.00,15841.90,16496.50,13509.00,16031.60,15234.90,15990.00,15984.00,16276.60,16136.70,13566.80,14107.30,13647.10,14024.60,13599.30,14229.50,13596.40,13846.20,13948.20,14160.60,32.04,29.99,31.21,31.95,32.31,27.63,27.54,27.75,27.34,28.04,4.98,4.90,5.87,5.00,83.78,98.50,90.59,18.31,144.01,151.81,296.49,296.61,292.19,292.50,10.82,"6:16","18:50","12:13","0:0","0:0","0:0","0:0","0:17","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-23 23:50:43,22908.70,22337.50,23120.20,18739.40,23257.20,22703.20,23318.90,22985.90,23045.90,22855.40,19055.30,19448.30,18910.20,19385.10,18792.80,19360.70,18427.10,18714.80,18635.40,18859.50,45.05,41.76,45.78,46.17,45.68,38.35,38.02,37.95,36.92,37.33,7.11,7.15,8.95,7.17,78.48,96.56,86.76,25.56,205.80,207.32,414.86,414.14,407.87,408.26,12.56,"6:17","18:53","12:11","0:0","0:0","0:0","0:0","0:9","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-24 23:50:45,15488.70,14791.50,15776.00,13649.30,15834.90,15543.80,16021.50,16037.10,15573.50,15379.90,14449.10,14929.40,14400.00,14796.30,14297.50,14837.10,14141.40,14409.20,13450.90,13637.20,30.22,29.41,31.32,32.04,30.87,29.31,29.05,29.04,28.44,27.01,5.26,5.19,6.07,5.47,81.68,90.72,85.94,18.36,140.23,156.50,297.44,297.50,293.06,293.23,15.28,"6:16","18:44","12:9","0:0","0:0","0:0","0:0","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-25 23:50:49,16013.30,15259.60,16054.80,13874.20,16158.30,15805.70,16431.20,16214.00,15876.10,15672.10,14375.60,14747.60,13878.60,14373.50,13753.80,14335.40,13249.20,13543.40,13349.40,13583.10,31.17,29.90,31.88,32.59,31.44,29.04,28.10,28.00,26.69,26.86,5.42,5.41,6.24,5.14,76.37,88.81,82.13,18.30,143.13,152.56,296.55,296.45,291.94,292.24,18.10,"6:13","18:36","12:5","0:0","0:0","0:0","0:0","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-26 23:50:52,20683.20,20335.50,19571.50,16563.30,20435.00,20024.00,20627.20,19081.10,20608.30,20471.40,16896.40,17472.00,17165.50,17565.40,17115.70,17901.50,17216.50,17459.10,16924.90,17488.30,40.86,36.09,40.35,39.65,40.93,34.28,34.53,34.88,34.50,34.30,6.29,6.26,7.67,6.46,81.69,97.13,88.80,22.92,181.36,189.06,371.61,371.33,365.74,366.27,11.53,"6:16","18:47","12:7","0:0","0:0","0:0","0:33","0:0","0:0","0:0","0:0","0:19","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:50","0:29"
2019-08-27 23:50:55,21474.30,21133.60,21503.50,18657.90,21572.80,21003.60,21258.30,20879.80,21755.10,21576.70,18435.10,18880.00,18329.80,18712.50,18272.40,18837.90,17902.20,18181.20,18914.00,19247.70,42.43,40.05,42.40,42.00,43.10,37.15,36.77,36.91,35.86,37.98,7.13,7.09,8.46,6.92,77.65,90.62,83.64,24.43,191.44,203.33,396.53,395.71,389.65,390.00,16.74,"6:19","18:47","12:7","0:0","0:0","0:0","0:32","0:26","0:0","0:0","0:0","0:17","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-28 23:50:59,23374.30,22247.90,23336.20,18399.70,23724.40,23240.20,23679.50,23413.90,23678.60,23423.20,18843.40,19334.70,18878.60,19311.10,18780.10,19446.90,18755.60,19003.70,18541.80,18860.20,45.47,41.64,46.79,46.95,46.89,38.04,37.94,38.05,37.55,37.25,7.15,7.18,9.24,7.26,78.14,97.89,87.16,25.78,209.44,207.24,418.27,417.68,411.33,411.73,12.36,"6:15","18:51","12:12","0:0","0:0","0:0","0:9","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-29 23:51:03,12477.90,11667.90,12559.60,11943.10,12535.20,11995.30,12428.90,12269.80,12279.60,12002.10,12280.80,12779.50,12161.10,12602.60,12056.30,12680.50,11887.30,12097.00,11888.20,12224.80,24.11,24.53,24.55,24.74,24.27,25.06,24.69,24.72,23.95,24.09,4.23,3.98,4.31,4.29,91.52,93.01,92.43,15.15,110.23,134.45,244.82,245.34,241.70,242.00,13.35,"6:31","18:50","11:52","0:0","0:0","0:0","0:0","0:1","0:0","0:0","0:0","0:0","0:0","0:33","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-08-30 23:51:05,15365.70,14930.80,15350.00,13755.30,15433.20,14927.10,15234.60,15151.10,15388.30,14987.00,13683.00,14204.20,13640.60,14005.10,13587.60,14120.90,13487.00,13645.60,13777.10,14038.40,30.20,29.07,30.30,30.35,30.28,27.81,27.50,27.62,27.02,27.73,5.32,5.26,5.91,5.19,77.98,87.11,82.26,17.82,136.48,151.43,288.71,288.64,284.29,284.64,18.71,"6:30","18:31","11:41","0:0","0:1","0:1","0:1","0:2","0:1","0:1","0:0","0:1","0:1","0:18","0:28","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1"
2019-08-31 23:51:09,11544.70,11048.90,11654.50,11051.00,11508.80,11298.40,11707.50,11137.50,11379.90,11120.70,11688.40,12089.20,11788.30,12124.80,11735.20,12285.50,11856.40,11944.90,11147.20,11274.40,22.59,22.72,22.81,22.87,22.47,23.76,23.83,23.99,23.74,22.39,4.02,3.87,4.17,4.23,89.96,88.67,89.62,14.31,102.39,128.76,231.39,231.78,228.34,228.62,13.67,"6:32","18:27","11:24","0:0","0:0","0:0","0:0","0:22","0:41","0:0","0:41","0:40","0:0","0:58","0:21","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:38"
2019-09-01 23:51:12,9230.60,8922.90,9271.00,8982.20,9004.50,8508.20,8694.30,7475.60,9125.20,8354.80,8949.70,9277.40,8807.30,9124.20,8761.60,9240.30,8649.60,8766.70,9519.00,9377.80,18.14,18.30,17.54,16.23,17.49,18.26,17.91,18.02,17.41,18.89,3.17,3.05,3.00,3.00,88.39,86.65,87.87,11.03,78.68,99.48,178.04,178.69,176.05,176.13,15.95,"6:44","18:20","11:27","0:0","0:9","0:0","0:29","1:5","0:8","0:0","0:9","1:39","0:9","1:20","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:14"
2019-09-02 23:51:22,11203.80,10878.90,11421.80,10584.30,11267.90,10711.20,10902.80,10427.90,11132.30,10959.80,10418.70,10740.50,10210.10,10621.50,10119.90,10642.90,9915.50,10126.60,10798.70,11063.90,22.06,22.03,22.00,21.39,22.09,21.18,20.80,20.77,20.03,21.85,3.62,3.47,3.83,3.51,89.88,95.69,92.74,13.26,98.97,115.22,214.15,214.82,211.65,211.87,11.29,"6:28","18:42","11:23","0:0","0:0","0:2","0:0","0:23","0:0","0:2","0:23","0:48","0:37","0:33","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-09-03 23:51:19,9701.40,9403.00,9081.60,9425.10,9808.80,9283.10,9526.50,8679.30,9038.10,8835.10,9525.30,9893.60,9394.90,9725.00,9339.90,9843.80,9149.40,9337.00,9743.60,9970.10,19.11,18.54,19.11,18.25,17.87,19.43,19.09,19.19,18.47,19.70,3.25,3.14,3.36,3.26,90.93,89.28,90.45,11.68,83.42,105.32,188.71,189.28,186.48,186.74,13.03,"6:24","18:32","11:42","0:0","0:0","0:0","1:12","0:28","0:0","0:0","0:0","1:23","1:7","1:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-09-04 23:51:17,11656.30,11248.80,10538.50,10117.20,12101.10,11618.70,11657.40,10418.20,10743.90,10825.40,11434.50,11908.90,11330.60,11695.60,11293.60,11956.70,11144.00,11308.50,11160.40,11446.80,22.87,20.69,23.74,22.13,21.56,23.36,22.98,23.24,22.42,22.59,3.82,3.70,4.32,4.02,91.31,91.52,91.65,13.96,100.84,124.71,225.60,226.16,222.88,223.01,11.63,"6:23","18:35","11:52","0:0","0:9","0:0","0:28","0:23","0:0","0:0","1:3","1:31","0:55","0:51","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:28","0:0"
2019-09-05 23:51:10,16024.50,15585.80,12081.50,12889.80,15899.80,15509.80,16125.30,14910.70,14811.40,14371.80,14167.60,14677.10,13094.70,13453.80,13988.70,14692.70,13811.80,14043.10,14215.50,14444.00,31.56,24.96,31.36,31.03,29.12,28.79,26.42,28.60,27.75,28.58,5.96,5.90,5.94,5.19,70.15,76.79,73.31,17.84,135.15,153.03,288.80,288.94,284.66,284.86,27.36,"6:18","18:43","12:15","0:9","0:44","0:13","2:5","0:31","0:41","0:12","0:10","1:3","0:45","0:41","0:12","0:11","0:39","0:39","0:10","0:11","0:11","0:11","0:13","0:12"
2019-09-06 23:51:08,9447.10,9317.00,9539.20,9455.10,9562.60,9114.60,9433.80,9178.60,9278.40,9300.70,9483.30,9833.40,9464.90,9800.40,9427.50,9913.10,9400.20,9487.30,9883.00,10066.70,18.74,19.02,18.69,18.66,18.58,19.34,19.23,19.35,18.88,19.94,3.26,3.13,3.30,3.27,91.88,90.31,91.44,11.79,84.21,106.19,190.39,190.94,188.14,188.38,12.41,"6:23","18:30","11:47","0:0","0:55","0:0","0:20","0:0","0:0","0:32","0:0","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-09-07 23:51:11,10157.40,9799.90,10346.80,9853.30,10282.70,9896.80,10092.90,9792.80,9948.60,10031.50,9844.60,10157.00,9863.60,10203.60,9813.20,10327.70,9737.70,9860.10,9979.30,10163.40,19.93,20.21,20.19,19.92,19.95,20.02,20.03,20.14,19.58,20.12,3.44,3.32,3.63,3.42,89.56,91.39,90.64,12.39,90.35,109.75,200.15,200.69,197.71,197.89,12.95,"6:39","18:39","11:34","0:0","0:42","0:0","0:10","0:1","0:0","0:0","0:0","0:26","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-09-10 23:51:20,18409.30,18212.00,18691.30,15527.30,19023.60,18572.50,19058.20,18793.30,18763.50,18571.30,15763.00,16339.90,15748.00,16154.10,15699.60,16476.80,15563.80,15713.90,15730.00,16043.60,36.49,34.16,37.47,37.77,37.17,32.01,31.72,32.06,31.14,31.67,5.82,5.84,7.28,5.91,80.73,96.32,87.91,21.15,167.60,174.12,342.86,342.58,337.47,337.74,11.82,"6:12","18:27","11:59","0:0","0:16","0:0","0:1","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-09-11 23:51:54,13974.10,14158.80,14362.20,11988.00,14585.90,13957.30,14270.50,14128.00,14443.60,14286.00,12083.30,12565.90,8398.20,8636.30,12147.90,12749.20,12029.00,12130.40,12637.70,12909.50,28.10,26.36,28.53,28.42,28.68,24.64,24.59,24.86,24.10,25.50,4.29,4.29,5.38,4.48,85.53,100.09,92.28,16.33,128.09,135.68,256.44,264.48,260.61,260.75,10.48,"6:17","0:0","11:52","0:0","0:0","0:0","0:1","0:20","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
